date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Oct 18 2021,2021-10-18,0.917,0.056781907835789916,0.047629698433499144,0.67156374389354,0.5907958890211694,0.9055306157407266,0.3779588761317471,791,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Oct 19 2021,2021-10-19,0.869,0.055392600858651914,0.0483937770663492,0.6714919738996099,0.5907958890211694,0.9055306157407266,0.3779588761317471,541,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Oct 20 2021,2021-10-20,0.852,0.05384875584215466,0.05018971416748232,0.6714252976053725,0.5907958890211694,0.9055306157407266,0.3779588761317471,593,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Oct 21 2021,2021-10-21,0.843,0.0526030570328023,0.052200900930371205,0.6713613790209528,0.5907958890211694,0.9055306157407266,0.3779588761317471,565,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Oct 22 2021,2021-10-22,0.78,0.05543230312629904,0.06070178978185519,0.6713182425240194,0.5907958890211694,0.9055306157407266,0.3779588761317471,980,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Oct 23 2021,2021-10-23,0.82,0.05050072265331059,0.06253399215110901,0.6712615745904555,0.5907958890211694,0.9055306157407266,0.3779588761317471,713,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Oct 24 2021,2021-10-24,0.818,0.05090497119098362,0.06390795149655619,0.6712055286775638,0.5907958890211694,0.9055306157407266,0.3779588761317471,580,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Oct 25 2021,2021-10-25,0.826,0.050808418616403526,0.06418994816464069,0.6711468713701898,0.5907958890211694,0.9055306157407266,0.3779588761317471,704,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Oct 26 2021,2021-10-26,0.813,0.05247945410776604,0.06505750169426458,0.671092403266946,0.5907958890211694,0.9055306157407266,0.3779588761317471,601,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Oct 27 2021,2021-10-27,0.809,0.05439506400866341,0.06578397721954495,0.6710392210026117,0.5907958890211694,0.9055306157407266,0.3779588761317471,565,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Oct 28 2021,2021-10-28,0.815,0.05615382199048225,0.06571845844998561,0.6709840358586834,0.5907958890211694,0.9055306157407266,0.3779588761317471,796,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Oct 29 2021,2021-10-29,0.779,0.05966823988166186,0.06807955031348843,0.670940968893503,0.5907958890211694,0.9055306157407266,0.3779588761317471,760,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Oct 30 2021,2021-10-30,0.784,0.06263574683525389,0.06928691734133663,0.6708961195090595,0.5907958890211694,0.9055306157407266,0.3779588761317471,740,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Oct 31 2021,2021-10-31,0.79,0.06499620678587742,0.06956687020031843,0.6708491658526752,0.5907958890211694,0.9055306157407266,0.3779588761317471,683,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Nov 01 2021,2021-11-01,0.823,0.06585516152019812,0.06791418219182647,0.670791255834324,0.5907958890211694,0.9055306157407266,0.3779588761317471,784,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Nov 02 2021,2021-11-02,0.83,0.06636561912842864,0.06604582904924576,0.6707310941652223,0.5907958890211694,0.9055306157407266,0.3779588761317471,594,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Nov 03 2021,2021-11-03,0.855,0.06589368832384736,0.0638800710020839,0.6706632146305591,0.5907958890211694,0.9055306157407266,0.3779588761317471,721,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Nov 04 2021,2021-11-04,0.847,0.06502767757328798,0.061823270952033445,0.6705977431798263,0.5907958890211694,0.9055306157407266,0.3779588761317471,549,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Nov 05 2021,2021-11-05,0.842,0.06403419524691725,0.05988573499090135,0.6705337884726418,0.5907958890211694,0.9055306157407266,0.3779588761317471,585,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Nov 06 2021,2021-11-06,0.844,0.062121950883805684,0.057978749024705935,0.670469203920815,0.5907958890211694,0.9055306157407266,0.3779588761317471,631,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Nov 07 2021,2021-11-07,0.851,0.059176377703959546,0.05608112050637619,0.6704024774447883,0.5907958890211694,0.9055306157407266,0.3779588761317471,696,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Nov 08 2021,2021-11-08,0.846,0.05576536435879996,0.05427386895449422,0.6703372539336087,0.5907958890211694,0.9055306157407266,0.3779588761317471,869,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Nov 09 2021,2021-11-09,0.83,0.051002862214033905,0.05280685811085076,0.6702769648589311,0.5907958890211694,0.9055306157407266,0.3779588761317471,530,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Nov 10 2021,2021-11-10,0.797,0.047737320035153394,0.052858762115323574,0.6702273554420052,0.5907958890211694,0.9055306157407266,0.3779588761317471,734,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Nov 11 2021,2021-11-11,0.854,0.04405085879889584,0.05114736581319598,0.670159664304699,0.5907958890211694,0.9055306157407266,0.3779588761317471,779,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Nov 12 2021,2021-11-12,0.799,0.04195817567230294,0.050984531926474216,0.6701093277015172,0.5907958890211694,0.9055306157407266,0.3779588761317471,623,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Nov 13 2021,2021-11-13,0.814,0.039501622256816735,0.04992410962497451,0.6700540366894756,0.5907958890211694,0.9055306157407266,0.3779588761317471,730,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Nov 14 2021,2021-11-14,0.819,0.036465319691874026,0.048662970161397985,0.6699971099487976,0.5907958890211694,0.9055306157407266,0.3779588761317471,620,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
